time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.559999999999991,1.5373142555477957,4.06145703541306,29.018796351731066,0.12082878542116582,0.09263338348434225,0.0,0.13494644769812947,2.2455555005923302,6.494801816872389,0.10535941640342159,0.06793802250228119,0.0,443.7821163803548,443.826254708105,442.63136137505364,442.66587303931357
4.6199999999999894,1.5437764350542342,4.19819990558646,29.40791713968655,0.12725136541113713,0.096514677680128,0.0,0.0801293474470907,2.3130585697000496,6.475792891907541,0.11021122063711049,0.05723799324002454,0.0,443.46175378003056,442.5848001458802,442.4997817436282,442.90919094169584
4.679999999999988,1.5468202421289015,4.339186753122044,29.79655344188479,0.13372287401108807,0.0999206943523756,0.0,0.02105284289821296,2.3870371676275473,6.478506712461764,0.10268533565064913,0.05580820232198271,0.0,450.1052081151011,449.991610902329,450.27993580643823,449.6805924704624
4.739999999999987,1.5464047773457288,4.484528432773344,30.183912052129745,0.1398084652844096,0.10386053798468353,0.0,-0.035205903250220785,2.4581714736709537,6.433485382466437,0.09878417482619904,0.08034915686493374,0.0,434.7107989101563,436.7660311884205,434.75297509715756,434.43505184361794
4.799999999999986,1.5422224613621711,4.634666011495057,30.571605269265035,0.14670654709348607,0.10855105691977851,0.0,-0.10460535426022242,2.5469414774471852,6.489020003601215,0.13585908616245518,0.07343161925606977,0.0,467.546180893748,467.01132488119123,465.12043104158664,468.0260536229771
4.859999999999984,1.5336982796254843,4.790384449383509,30.96340587252028,0.15493095293599346,0.11252110764176493,0.0,-0.1798787592536475,2.64436215681589,6.570178140710617,0.13939526804623822,0.04483219916141755,0.0,477.7866849695372,475.6034926887464,475.1013789846951,475.38852805009134
4.919999999999983,1.5214023173592972,4.950987526601538,31.3529330315282,0.16300972770438715,0.11542727157281707,0.0,-0.23024311750021856,2.7096962947398686,6.414699848065449,0.12289022728281683,0.05481162538556483,0.0,400.2282788937165,401.13750647190795,400.9031000132982,399.4188901874938
4.979999999999982,1.5056281485844456,5.116197056547188,31.736658689021922,0.17131408828540629,0.1184926692472974,0.0,-0.29581933561505025,2.797909616058281,6.376052454258122,0.15871560702565368,0.042356941730224036,0.0,439.35866819457306,438.32625403848095,437.51450013832846,440.5050057402601
5.0399999999999805,1.4856059893474796,5.287218986042943,32.1202284187724,0.18058429516730978,0.12152507970542459,0.0,-0.37178811374329984,2.903585116770773,6.409003058291009,0.14437834620616963,0.06326053333332787,0.0,460.93083467637445,462.5817062865364,462.8901113406095,461.7816109211284
5.099999999999979,1.461095114195117,5.464555373972399,32.504707674577254,0.18958917504140693,0.1252852085120182,0.0,-0.44553807543167034,3.008318413816713,6.406572024908263,0.15955528625612103,0.0614588796753083,0.0,452.6832867395496,452.54100922962755,451.1089080023249,452.35366377778024
5.159999999999978,1.432383124803758,5.647894799821198,32.88676151590234,0.19903370505464402,0.12915694727425908,0.0,-0.5118384705188769,3.1037180831724216,6.328592396688328,0.15273415537838145,0.0700511920543626,0.0,428.26281405511173,428.9964300857248,428.2855692935057,427.7293556995084
5.219999999999977,1.3992033751533077,5.83774849930642,33.267321785930875,0.20816117277218993,0.1336254122242515,0.0,-0.5944917511644846,3.225435702744432,6.356094279928506,0.15087792060995403,0.08210546149387415,0.0,462.5883825051746,463.5409055134167,462.04971503805024,461.92415928593664
5.279999999999975,1.3609232845103933,6.035148227522716,33.64988467362531,0.217424086577795,0.13931677623469874,0.0,-0.6819426618205441,3.3552374541381145,6.395225385832868,0.16059476982768475,0.11259551558897435,0.0,465.8944439741703,468.27964913169234,467.61847960560414,468.3960890081914
5.339999999999974,1.317587310266624,6.240031762471767,34.032638371067655,0.22725009157270115,0.14599370824670288,0.0,-0.7631329354567605,3.474927140079708,6.362854870522278,0.16944930262275987,0.10851956170061362,0.0,446.3903271996768,446.0684129374884,446.38003877059816,447.1275485587704
5.399999999999973,1.2691916882213652,6.452365703636551,34.41389656929179,0.23705099561185428,0.15260232130383322,0.0,-0.850580875526754,3.603595076989987,6.345233923147294,0.1469473381628707,0.11320575847982035,0.0,452.1092549865695,452.49723987118483,452.8762607168902,451.0867844322889
5.4599999999999715,1.216004745669076,6.671697730185245,34.790462930983175,0.24608244531001322,0.15931166527054152,0.0,-0.9228530474222909,3.7081114071979098,6.207258542293559,0.15685202925777078,0.10890407683789709,0.0,412.89773053666994,412.53007075521424,411.86974231961165,412.768219954168
5.51999999999997,1.1581275490104819,6.897803825796556,35.16027237429269,0.25535033175014643,0.1669939269991909,0.0,-1.006960714926762,3.8294029329829735,6.11961522007482,0.14921015316431027,0.15129887300551248,0.0,429.0641409656055,432.663754601584,428.44810772022566,427.82121721192027
5.579999999999969,1.0947055221922837,7.131866172437693,35.52689762652777,0.26475050463808447,0.17615114487957584,0.0,-1.1078432224325439,3.973267367709376,6.1006033639518105,0.1684779847091599,0.15513714175845655,0.0,453.53240099203356,453.8620792377966,451.0165958387652,452.59297947427115
5.639999999999968,1.0255534937506061,7.373992488108304,35.88971360778685,0.27512314578792196,0.18582554060929457,0.0,-1.1979581472996244,4.098289877728305,5.993152787724153,0.1804667648087729,0.17126383668079087,0.0,422.9101722552923,424.3232110051565,424.57698990994913,425.63466222630194
5.699999999999966,0.9506551390189801,7.624028397186763,36.24699888552805,0.2855590168478619,0.19607294247684592,0.0,-1.2994496903498132,4.2369228946484885,5.915967005732843,0.15582261500814062,0.16982657644061744,0.0,435.0076957482908,434.9159680625913,436.4292581815915,434.3961583199771
5.759999999999965,0.8682256559406679,7.884320894130542,36.60570081865994,0.29530680192257375,0.20636392375788049,0.0,-1.4490465475970618,4.439964730310625,6.038978750916092,0.17320934768023497,0.17469386068420514,0.0,499.1888950016469,499.5686811856578,500.11669721307976,501.40339507811126
5.819999999999964,0.7775714100219934,8.15561746567945,36.967244552626816,0.30562755486239546,0.2163707044379306,0.0,-1.5735599211797837,4.6038391184570875,6.011639699031544,0.16950835443272294,0.14216105820883806,0.0,456.94968831872507,454.3731637355473,457.7214854597545,457.4542474948415
5.879999999999963,0.678060539222307,8.438552451697548,37.33229825595479,0.3164620228986381,0.22574581837792707,0.0,-1.7441230777782797,4.827803235636733,6.154690507631989,0.19657486394657622,0.17527044835304936,0.0,510.321366180796,512.6986201769166,510.7877235523961,512.7409513687589
5.939999999999961,0.5696588505437191,8.733016397086056,37.699394496887265,0.32840840337183597,0.2372938176273598,0.0,-1.870095896372407,4.988327221189723,6.081143320363028,0.20373414725626726,0.21419313346431376,0.0,446.37380199134424,449.57400515205774,446.8403428935961,447.46222524619844
5.99999999999996,0.45331005589622114,9.037524608757103,38.06274120475517,0.34068561515903806,0.24991640253290992,0.0,-2.0091436722018017,5.162580113675586,6.029418898343113,0.2063330142253623,0.20139271525562924,0.0,457.5730294419778,456.5946809974347,456.16017366418276,456.40762267650797
